Año de siembra,Altitud (msnm),Superficie (m2),Distancia entre filas (cm),Fecha de siembra,Distancia en la fila (cm),Fertilizaci�n,Riego,Clima,Costo de producción (USD),Otros costos (USD),Producción (kg)
2022,162.8157962,2854.141471,80,29/08/2022,40,20,3,templado,162.0652046,117.3863129,1959.296716
2022,161.8902107,3371.802815,90,21/06/2022,40,30,2,húmedo,239.0302123,92.99219521,1827.833944
2022,54.39357975,4366.090759,70,04/06/2022,50,15,3,tropical,249.2683979,145.6672038,1870.202308
2022,258.3783432,804.3338677,70,23/09/2022,30,30,2,tropical,145.019587,140.3519647,1863.583659
2022,,,70,12/09/2022,40,20,3,tropical,253.8709884,266.8304951,1644.624426
2022,38.2961796,1503.091025,80,11/09/2022,20,30,2,seco,254.3869323,52.82849469,2057.276274
2022,293.1970037,528.9332991,100,17/07/2022,40,20,2,tropical,292.7710434,83.06272168,1782.813907
2022,110.0576446,4020.459676,80,27/07/2022,20,30,1,húmedo,106.7468742,205.1624081,1981.716424
2022,150.0776759,4231.508559,70,28/06/2022,30,20,1,húmedo,220.4765797,271.830026,1842.634536
2022,153.5912155,2826.59447,80,26/08/2022,40,30,2,seco,222.4119826,216.1119804,
2022,228.0290745,2302.545163,90,09/07/2022,40,30,1,húmedo,275.8366823,265.0829643,2081.426135
2022,177.1417136,3849.124745,100,17/08/2022,30,20,2,húmedo,106.024662,222.8455445,1869.655199
2022,145.7607753,2234.963076,80,10/09/2022,40,15,3,húmedo,112.1452007,278.5139135,1904.276919
2022,,,100,03/06/2022,30,30,3,tropical,133.4091348,166.5438893,1511.830601
2022,127.9319147,,90,01/06/2022,40,15,2,húmedo,262.3906394,164.1056207,1537.88689
2022,210.6910592,3261.739799,70,30/08/2022,20,20,3,seco,264.9791159,135.1141562,1784.640832
2022,218.7524625,1365.458987,100,10/09/2022,30,30,2,seco,155.278193,109.0200112,2061.292072
2022,221.5429488,3524.366308,90,05/07/2022,20,15,3,húmedo,181.1964669,222.8862,2060.387643
2022,66.44588338,1521.096018,80,28/09/2022,40,30,1,húmedo,280.5641735,132.7287101,1776.758074
2022,173.4761896,2241.072764,90,07/07/2022,30,30,3,tropical,224.862084,227.4348276,
2022,145.0456765,4964.083595,70,13/07/2022,,15,1,húmedo,180.5814546,148.8958631,1872.055869
2022,223.0974492,4473.565573,100,04/07/2022,50,15,2,húmedo,298.3125914,265.713281,2099.488578
2022,33.59942721,4811.39614,80,09/07/2022,40,20,2,tropical,112.2702964,77.50467187,2048.549786
2022,105.7045062,,100,14/07/2022,30,15,1,seco,154.6232269,211.7829208,1744.108122
2022,183.6390498,1969.215679,80,14/06/2022,50,15,2,templado,260.6394962,230.3810221,1796.763001
2022,152.7443788,4035.351079,100,30/08/2022,40,30,3,húmedo,200.5447736,112.9700702,1750.356455
2022,77.9082302,830.762395,80,11/07/2022,20,20,2,tropical,289.8944325,271.1289469,1957.83798
2022,114.9297158,4605.04649,70,11/08/2022,20,20,1,seco,287.806181,240.0257586,1500.636499
2022,45.1823486,3372.342096,100,17/09/2022,20,15,3,seco,291.2928236,128.5673147,1682.830697
2022,295.7351604,4534.497659,80,15/06/2022,20,30,2,húmedo,139.758839,177.0761925,
2022,72.07198478,624.4650837,70,14/06/2022,50,15,3,seco,207.4187817,125.3271178,1952.375259
2022,,4478.75676,70,06/09/2022,30,15,3,seco,104.2499035,77.96883301,1984.362071
2022,133.6905777,3625.385188,80,21/09/2022,40,15,3,húmedo,158.4702939,116.0248297,1764.221479
2022,219.5789258,673.1152507,90,01/08/2022,20,15,3,templado,274.0518814,238.9615005,1603.357436
2022,87.55276527,,90,30/08/2022,30,20,1,tropical,274.7251062,109.6933809,
2022,58.81812813,3735.370788,100,10/09/2022,20,30,2,húmedo,145.7462296,274.5176961,1823.020839
2022,85.51701262,,80,06/06/2022,50,30,2,tropical,156.8927669,78.4033652,1999.774096
2022,269.0674897,4097.322341,100,21/06/2022,40,30,3,seco,160.6902001,235.3259776,1787.559502
2022,152.5782382,1869.279612,80,05/09/2022,40,20,3,tropical,228.9753292,209.753056,1697.660221
2022,41.36309733,1400.284312,70,27/08/2022,30,15,3,húmedo,129.2782604,154.8152854,1958.729001
2022,64.45209453,737.6234609,100,18/06/2022,50,30,2,húmedo,203.7555722,107.9564385,1811.115935
2022,122.4931294,658.4066374,100,12/08/2022,20,20,3,húmedo,108.9742904,137.0043528,1942.310542
2022,203.3889816,2410.125783,90,26/07/2022,20,30,3,templado,209.4069509,269.2595884,2079.681634
2022,140.2377295,3663.087928,100,01/08/2022,40,30,3,seco,177.4769245,204.5297279,1626.360761
2022,58.41183437,2425.641954,90,05/09/2022,50,15,2,seco,244.2450993,127.0877811,1707.015835
2022,268.6048647,1334.254988,80,26/08/2022,30,20,2,tropical,265.8502278,141.4832375,1590.450263
2022,75.80661898,3566.171701,70,22/06/2022,20,20,3,templado,210.7187266,142.049639,1869.36932
2022,84.27575806,2721.670954,100,31/08/2022,50,30,2,húmedo,165.1717237,194.646424,2077.866843
2022,288.5955698,4356.493035,90,04/09/2022,50,30,3,templado,114.3955874,188.3841546,
2022,235.0520641,962.6465477,80,30/07/2022,30,20,2,húmedo,177.8919836,165.6323579,1854.584796
2022,148.7373924,3423.759319,90,12/08/2022,40,15,2,húmedo,248.581533,232.8204008,1807.053382
2022,267.6390394,3663.235773,70,26/07/2022,50,20,1,seco,226.0297435,191.7126795,1861.229562
2022,150.4046179,2581.763814,70,01/09/2022,20,20,3,tropical,194.8105009,111.7369587,1533.09237
2022,270.1814032,2023.94941,70,15/06/2022,40,30,2,tropical,290.4791915,248.4447256,1795.423751
2022,279.0854311,3962.670205,80,07/08/2022,20,20,1,húmedo,261.7707149,269.6154828,1745.513326
2022,143.6936445,1343.682656,100,11/06/2022,50,20,1,seco,208.3065303,137.4574431,2080.281244
2022,6.744261772,1047.639112,80,04/08/2022,30,30,3,húmedo,123.682596,115.3232505,1759.736346
2022,0.060275064,3599.537545,80,25/09/2022,40,20,2,templado,131.8631874,113.7274251,1582.397912
2022,137.7969164,3848.380903,80,13/08/2022,30,15,3,,283.5631099,182.401483,1762.71116
2022,118.0790271,4498.198296,80,04/06/2022,30,15,3,seco,223.2229631,148.9550717,1872.49267
2022,133.4188535,824.0824678,90,26/09/2022,40,15,2,seco,267.6512352,117.739732,1779.176282
2022,267.7646877,1507.643417,70,16/09/2022,50,30,3,templado,207.3295178,153.5675117,1522.540417
2022,79.32962266,802.683934,80,17/06/2022,30,30,1,húmedo,142.2989877,196.720733,1824.946524
2022,34.24694035,759.6429603,80,02/06/2022,50,15,1,tropical,205.162874,78.32053995,1949.164912
2022,22.16030958,4848.429899,80,05/07/2022,40,15,1,húmedo,156.298391,157.6607708,1917.48711
2022,39.77584037,3344.327787,90,11/08/2022,40,15,2,húmedo,251.714385,169.3532137,1706.285282
2022,105.9816136,2251.231216,70,23/06/2022,20,15,2,templado,156.0076776,255.6331532,1907.49894
2022,292.0439005,4471.177476,80,09/06/2022,40,20,3,tropical,273.6010375,235.4077034,1646.650002
2022,224.153467,2302.140615,90,27/07/2022,40,30,1,húmedo,175.4302162,93.44681696,1995.936781
2022,,2177.746417,100,26/09/2022,20,20,1,tropical,290.0818151,117.7185916,1824.25755
2022,3.277275931,1374.650052,80,13/08/2022,50,20,1,seco,180.076321,260.9324704,2028.59221
2022,12.84401105,1420.038521,100,17/06/2022,30,30,1,tropical,119.3633497,242.7208273,2070.635675
2022,125.9975537,,90,17/07/2022,40,30,1,tropical,170.9147196,286.5554954,1614.598248
2022,69.65046416,4998.175551,100,01/08/2022,50,20,1,tropical,243.1712239,137.8780479,1975.106806
2022,216.6541325,1939.628069,80,03/08/2022,50,15,1,húmedo,243.8474956,177.2107926,1904.45954
2022,268.614624,2700.278522,100,08/06/2022,30,20,3,húmedo,163.6246512,102.7929736,1656.354834
2022,60.6971054,2446.879341,100,14/07/2022,20,15,3,tropical,178.4182556,160.6839769,1550.496577
2022,256.0358889,918.9206058,100,05/08/2022,20,30,1,húmedo,240.8422764,104.2785439,1933.05623
2022,46.80024634,3569.785324,80,12/06/2022,50,30,2,húmedo,162.3653035,213.2155343,1899.701272
2022,169.4953939,1721.815689,90,31/07/2022,40,20,2,templado,172.5475768,121.7227929,1793.611441
2022,154.0094441,3586.548497,70,08/06/2022,40,30,2,seco,293.5425601,51.08257077,1571.693383
2022,162.7032903,743.9809622,90,18/07/2022,30,20,2,tropical,271.9470873,167.1605839,2070.150723
2022,256.1193636,3600.171971,90,06/06/2022,50,20,3,húmedo,135.7192602,103.7037749,1939.087665
2022,67.7218497,3040.161729,70,02/09/2022,30,15,1,tropical,127.9678728,169.8237612,1681.949772
2022,236.4707087,2004.193426,100,14/06/2022,30,20,1,seco,268.2405545,57.68128292,1964.019624
2022,68.51600852,2804.932745,90,11/08/2022,40,30,3,seco,299.4400184,275.5171109,1502.47942
2022,6.75492084,1993.242074,100,29/09/2022,30,30,3,húmedo,182.8472129,225.6039406,1586.379063
2022,220.0984933,1767.507891,100,19/08/2022,20,15,1,tropical,122.4610668,185.8398158,1843.090898
2022,202.5587555,4679.278132,100,21/08/2022,,15,2,tropical,134.8168856,246.3302073,1893.369938
2022,,1812.974645,70,27/08/2022,50,15,1,templado,118.8509321,167.4243761,1603.736034
2022,61.28857355,2932.342064,70,21/07/2022,50,20,1,tropical,107.0110469,266.6337185,1710.210865
2022,256.5331478,3029.658425,80,02/09/2022,20,30,3,templado,165.10218,223.5816723,1599.377465
2022,260.4325053,3044.455173,100,30/08/2022,20,30,3,seco,277.7097083,182.1310366,1574.401033
2022,93.62622301,2799.578492,70,27/09/2022,30,30,1,húmedo,215.1605038,122.649004,1816.034821
2022,205.2444788,766.3325786,90,03/09/2022,20,30,2,húmedo,203.0173476,211.2362578,1749.017079
2022,241.8360732,3330.598437,70,05/07/2022,40,30,2,húmedo,157.6355155,185.939278,1851.093916
2022,106.6626863,1914.317819,70,20/07/2022,20,15,1,seco,242.5336012,168.8911266,1808.062005
2022,231.8943656,668.6797296,90,13/09/2022,30,15,2,seco,124.7832684,197.197231,2029.068295
2022,242.4200294,2021.518923,90,19/07/2022,30,15,1,tropical,262.3502514,211.4505855,1760.101572
2022,192.1341852,3533.247561,70,25/07/2022,50,20,3,tropical,168.2286586,278.7869426,1740.620796
2022,116.4030071,4986.07327,100,18/07/2022,30,20,2,tropical,251.9563516,202.6789681,1716.163761
2022,159.7268747,3204.951928,80,05/07/2022,20,30,2,húmedo,238.770952,269.5510577,1601.402914
2022,260.2701831,2657.62025,100,19/09/2022,50,30,1,húmedo,118.4064485,237.4882031,1533.232396
2022,157.1814948,970.051026,100,04/07/2022,50,20,3,,144.9371828,135.7985493,2062.281513
2022,194.7719954,1325.082445,80,04/09/2022,50,20,3,templado,295.4079927,69.30484198,1866.204887
2022,121.7773312,1239.247122,90,04/08/2022,50,30,3,húmedo,198.1196526,59.11583615,1803.857545
2022,40.4566125,610.4440242,100,12/09/2022,40,15,3,húmedo,124.0392849,211.9231947,1754.127809
2022,285.8717036,3790.496432,80,30/08/2022,50,20,3,seco,119.7968602,244.6801957,1725.491983
2022,298.5281938,2835.358113,100,23/07/2022,30,15,1,húmedo,152.6097414,221.2871984,1855.187512
2022,233.2164828,3190.116275,90,04/08/2022,20,20,3,húmedo,294.8911073,193.6481249,1974.898157
2022,217.9464164,,100,24/07/2022,30,15,1,templado,125.1168702,232.6962648,1602.252917
2022,242.0165501,,80,13/08/2022,30,30,1,húmedo,277.1246385,202.6747548,1800.054436
2022,,2631.186999,90,14/06/2022,50,15,2,húmedo,104.3779038,187.6644098,1818.744616
2022,177.9824016,,90,03/06/2022,30,20,3,húmedo,105.9947561,277.6744457,1800.535168
2022,141.3207728,2126.907433,80,24/06/2022,40,30,3,húmedo,186.4382838,80.12833874,1615.584052
2022,84.86462603,684.5912433,100,27/09/2022,30,20,2,seco,240.6382635,274.5973688,1589.450568
2022,83.05368786,1315.843514,90,04/08/2022,50,30,2,seco,139.2805686,72.52645852,1938.378002
2022,102.2019279,3374.664855,80,03/07/2022,30,15,1,seco,168.122278,85.97315011,1701.597235
2022,79.7598743,4397.028036,80,08/08/2022,20,15,2,seco,182.657155,217.1370961,1573.312451
2022,236.5130536,4219.640234,100,27/07/2022,50,15,1,húmedo,184.0044281,103.6210289,1903.796247
2022,199.5952464,1011.954776,100,13/09/2022,50,30,3,tropical,280.6545883,85.8542163,1914.057492
2022,140.427828,2902.919819,100,01/07/2022,30,30,3,húmedo,281.1038555,290.9815313,1811.660788
2022,124.9795764,1669.955989,70,16/08/2022,20,15,3,templado,292.9889743,62.40137172,1993.477643
2022,59.10052336,2149.220281,100,20/08/2022,20,30,3,templado,219.4349468,176.3424647,1786.813622
2022,213.7412584,1395.901007,90,26/09/2022,40,20,1,seco,135.0687201,275.4744201,1601.461832
2022,115.299422,3445.924748,100,04/09/2022,30,30,1,tropical,120.0061737,55.62411042,2046.88087
2022,49.78435076,4402.417035,90,12/07/2022,40,30,1,templado,263.3627261,271.1234846,
2022,67.0711432,4068.709978,80,30/08/2022,20,20,1,seco,204.0012376,261.6066348,1633.283746
2022,294.3910751,3137.727567,70,23/09/2022,30,20,1,tropical,266.0014224,197.7036969,2041.747123
2022,92.30293272,671.5225914,80,28/08/2022,50,20,3,seco,261.5456621,120.6937947,1812.589298
2022,272.2212732,4751.348386,70,27/09/2022,20,20,2,húmedo,296.6332555,280.7275419,1723.417608
2022,187.9735499,1927.742343,90,05/08/2022,20,30,2,húmedo,157.9108373,237.9353794,1945.985379
2022,206.1056597,4101.475613,100,12/07/2022,30,15,2,tropical,245.9801424,81.33784407,1565.851808
2022,176.8488672,3866.161495,100,15/07/2022,50,20,3,seco,215.5419436,266.7742773,1978.662271
2022,5.393725965,4032.040726,70,19/07/2022,50,30,3,tropical,150.5151347,161.0385636,
2022,179.4382274,1178.994427,100,19/08/2022,50,20,2,húmedo,200.4303735,149.3113801,1864.21462
2022,118.1027147,2049.727691,100,13/07/2022,30,30,1,húmedo,143.2460521,61.51551835,
2022,16.88748767,2752.824266,100,07/07/2022,40,30,3,templado,279.6714488,85.60055874,1584.543377
2022,101.2135519,4678.006265,90,13/09/2022,30,30,1,tropical,211.9409837,80.24410757,1832.828341
2022,102.4923855,4994.99142,70,28/08/2022,30,20,3,húmedo,109.271828,129.1828042,
2022,272.2150593,2003.827911,100,08/06/2022,30,15,2,tropical,118.600941,220.2822128,1657.955385
2022,289.9901809,4161.226034,90,22/07/2022,20,30,3,tropical,196.674962,138.0452953,1833.383233
2022,238.9337501,3672.682523,80,27/06/2022,20,15,3,tropical,162.195775,273.8399934,1627.315247
2022,,1381.270187,80,29/07/2022,30,20,2,húmedo,235.0169704,152.1035845,1938.044833
2022,126.0811204,4468.099088,100,29/07/2022,50,15,2,seco,192.6298093,125.4964925,1993.617582
2022,84.56925632,3643.375357,70,25/08/2022,50,15,2,húmedo,280.0700145,227.5000889,1864.687392
2022,22.76875905,1476.79627,80,24/07/2022,40,30,3,templado,231.5761498,102.5702148,1747.778815
2022,161.8131638,1550.856719,70,28/06/2022,20,20,1,tropical,114.0111652,295.2522079,1839.928827
2022,157.2636656,1856.610113,70,12/09/2022,40,30,3,húmedo,296.0321043,88.38990849,1884.769935
2022,126.0213889,4671.60057,90,29/07/2022,30,20,3,seco,165.5066817,270.1997805,1534.978948
2022,59.78772215,4307.218218,70,08/09/2022,40,30,3,húmedo,185.9848453,99.49637818,2039.160249
2022,23.51156859,1783.155874,90,20/09/2022,20,15,1,húmedo,180.0013812,236.099735,1623.090736
2022,34.95510653,2716.271469,90,03/09/2022,50,15,1,seco,116.4471369,136.1557429,
2022,62.58899894,3537.855272,90,31/08/2022,20,30,3,tropical,187.7254615,116.8388776,1888.2565
2022,214.8271596,1039.338283,90,20/07/2022,50,15,2,húmedo,179.4409851,140.6858699,1716.481806
2022,144.5576696,2105.606853,80,26/09/2022,40,20,1,tropical,245.99335,291.927025,1796.185058
2022,109.4266283,2649.100473,100,22/06/2022,30,30,3,húmedo,120.1362722,91.92915746,1998.742946
2022,42.46183718,2996.414661,100,12/06/2022,20,20,3,húmedo,297.5426612,161.2187337,2065.581059
2022,293.6541375,1003.874398,90,19/09/2022,40,30,3,húmedo,146.3159597,161.1874414,1703.410743
2022,280.5309257,1836.670621,70,12/09/2022,40,30,1,húmedo,191.0565574,124.6261328,1935.133451
2022,56.13869453,1913.713278,100,04/09/2022,30,20,2,húmedo,291.5880028,250.4108897,1913.99856
2022,157.7495044,2445.912808,100,19/07/2022,30,20,2,seco,212.8966111,102.4024605,1772.20957
2022,247.2686606,1504.967627,90,22/07/2022,20,20,1,seco,275.9895316,276.3638906,1985.32894
2022,97.37969078,3353.195172,100,16/08/2022,30,15,3,tropical,139.5605908,59.18875034,1885.876085
2022,194.2271047,2025.481637,80,16/08/2022,40,20,2,seco,261.0707869,147.3773248,2026.198171
2022,299.0955156,1780.065803,100,16/08/2022,20,30,3,húmedo,265.5274601,232.8264143,1913.933627
2022,113.2355201,2316.071848,70,06/09/2022,30,30,3,húmedo,212.3773788,125.829872,1731.234153
2022,74.3169235,4639.390142,90,13/06/2022,40,15,3,seco,175.5581942,217.9844228,1880.608037
2022,79.11756271,2881.820409,90,07/06/2022,20,15,1,seco,255.83307,107.3472002,1573.214958
2022,284.7266943,556.3692306,70,30/08/2022,50,15,2,seco,149.6876355,214.8370486,1632.226474
2022,131.719127,4592.698818,100,12/08/2022,30,15,1,seco,119.7705474,210.4371013,1826.586955
2022,15.47267472,3178.603872,70,23/09/2022,50,15,1,húmedo,205.5601763,92.62397046,2007.487467
2022,282.022624,1931.784142,80,08/07/2022,50,30,2,húmedo,187.3611609,151.9022734,1782.993435
2022,33.51929269,4887.845349,70,13/06/2022,50,20,1,templado,112.3150954,107.5574245,1890.713959
2022,166.3238326,3825.046202,70,20/06/2022,30,15,1,húmedo,173.9326862,193.7541292,1553.846485
2022,189.7239658,1890.518307,80,12/07/2022,40,15,1,tropical,101.9738946,241.349547,1748.339021
2022,269.2608466,2607.6749,100,20/09/2022,50,15,3,seco,279.9549845,117.1047606,1684.396983
2022,,4625.681122,90,09/07/2022,40,30,1,tropical,209.1347887,50.37781467,1818.822996
2022,44.96152603,4660.407456,100,20/06/2022,40,15,2,tropical,134.329485,114.9898875,1871.936721
2022,226.2971668,,90,18/09/2022,30,15,1,tropical,143.2642229,119.9332683,
2022,47.0221738,4629.367506,90,11/07/2022,20,30,3,tropical,115.1760841,79.42633394,1617.545415
2022,250.0705775,3640.711344,100,22/07/2022,40,20,2,seco,143.1388151,74.81426628,2093.243979
2022,,1475.317322,80,05/06/2022,50,30,2,seco,119.7565357,106.9618504,1815.954508
2022,33.66187416,834.5651296,100,18/07/2022,20,30,3,tropical,218.3996956,194.808517,2019.09815
2022,231.964943,3806.021054,70,17/07/2022,30,30,1,seco,263.7954212,260.882751,1789.06498
2022,166.9228377,3848.960042,90,08/09/2022,40,15,3,tropical,266.4351498,265.1952843,1638.137807
2022,196.374008,3083.82186,70,09/06/2022,20,20,1,tropical,289.6347908,81.56297561,1511.791662
2022,27.62088417,4535.457427,90,01/06/2022,40,20,1,tropical,228.7567368,267.4903347,1887.521283
2022,98.47972139,885.8738094,100,06/08/2022,40,15,1,tropical,182.7103389,288.3588522,1681.389421
2022,173.526496,2297.945413,80,26/08/2022,50,30,3,húmedo,190.0757584,133.6176944,1732.995919
2022,145.3762728,3111.898653,80,01/07/2022,30,30,3,seco,119.3341389,121.5785258,1955.370112
2022,23.63867293,2873.132061,80,30/06/2022,20,15,2,húmedo,255.107165,161.5981224,1721.031797
2022,138.9066505,2223.844718,90,01/07/2022,50,30,2,tropical,247.7671221,264.6033374,
2022,123.386696,2355.999773,100,13/06/2022,40,30,3,tropical,211.5006765,150.3504641,1987.6103
2022,289.4505575,2528.562555,70,29/08/2022,40,30,1,tropical,244.1515129,147.3741939,1725.450752
2022,195.3462388,2874.59031,90,26/06/2022,20,20,2,seco,166.1618085,201.5021173,1923.408194
2022,139.4990176,2215.561061,80,28/09/2022,30,15,3,húmedo,285.2600178,181.4637668,1737.127104
2022,243.2306738,952.2717845,90,15/06/2022,30,20,3,húmedo,237.8610011,70.69252466,1808.085427
2022,,1340.392256,80,20/09/2022,40,15,3,tropical,241.5385539,173.7291651,1554.849722
2022,133.1001673,3133.205713,100,31/07/2022,30,15,3,tropical,252.1948672,281.0447686,1790.911689
2022,245.3548232,719.8556696,90,04/09/2022,30,15,2,tropical,280.7505826,90.82489965,1990.053747
2022,266.8401889,2438.683717,90,12/07/2022,40,15,3,,106.9721826,298.5668316,2011.845008
2022,49.88075274,4917.644685,80,03/09/2022,40,30,1,seco,277.6380238,194.9803434,1652.821171
2022,131.6076791,1177.489544,90,03/07/2022,30,15,2,tropical,243.8640803,261.2543484,
2022,74.81499579,3071.834971,80,04/08/2022,40,30,1,,199.9327179,187.4235809,1566.02806
2022,276.2957853,3744.490538,80,26/07/2022,20,30,2,tropical,118.6991743,294.4631652,1605.124974
2022,77.33095124,4411.112464,80,29/07/2022,30,20,3,húmedo,210.0797991,291.6573234,1664.649666
2022,269.0305517,4325.362758,80,03/08/2022,30,15,2,húmedo,238.7372261,218.8992332,1675.184401
2022,5.854289697,4384.144122,80,29/08/2022,40,30,3,húmedo,206.6116642,187.8119075,1899.992317
2022,240.9157003,1346.690271,90,06/09/2022,,15,1,húmedo,131.7438709,135.8569082,2097.592129
2022,274.7587029,3140.255886,100,21/07/2022,50,20,3,tropical,194.2010412,201.0377243,1761.196446
2022,197.742918,2080.143077,70,27/08/2022,50,15,2,templado,124.7388367,203.3156187,1647.20694
2022,264.645588,4202.33241,100,21/08/2022,40,15,1,húmedo,296.9190294,64.52166877,2022.959224
2022,261.1691752,2262.982762,90,21/08/2022,30,15,3,tropical,105.2587626,169.559335,
2022,180.2798688,625.3041187,100,13/07/2022,30,30,3,húmedo,193.6884314,123.2134443,2018.042761
2022,47.08167122,3310.094537,90,16/08/2022,40,20,3,húmedo,285.9525709,67.76343867,1829.374704
2022,234.8881386,1929.595979,90,12/08/2022,30,15,2,húmedo,299.2669904,80.6650714,1731.827306
2022,235.2013013,833.2917952,90,26/07/2022,50,30,1,tropical,137.8423975,148.635094,2021.137197
2022,161.9612272,3553.978365,100,18/07/2022,40,15,2,tropical,235.7665427,135.3486509,1595.244508
2022,,3836.771223,90,13/06/2022,50,20,2,seco,258.271948,95.78734402,1757.961426
2022,201.9775301,4666.781423,90,30/07/2022,20,15,2,húmedo,122.9560433,268.3637651,1952.85145
2022,74.02945829,4324.506266,90,06/06/2022,50,30,1,tropical,160.1095065,236.8937025,1808.473184
2022,,4349.179,80,12/06/2022,20,20,2,tropical,104.3308579,66.93046652,1849.060237
2022,26.57657545,565.5220284,80,09/06/2022,20,15,1,húmedo,199.7919973,228.0087515,2037.274691
2022,49.7547229,2111.695604,90,21/06/2022,50,20,2,húmedo,183.8402052,287.070968,1749.78513
2022,279.1302042,517.0444784,90,08/06/2022,50,15,3,templado,229.0132474,215.9117682,1863.662614
2022,220.2125914,3391.36539,90,10/09/2022,40,30,3,templado,236.2980945,201.8780664,1877.245518
2022,219.7133305,2833.069494,100,01/08/2022,50,20,3,tropical,190.3768388,280.8235507,1869.529911
2022,284.331168,4945.425978,70,12/08/2022,30,15,3,húmedo,297.128232,149.0313009,1831.215525
2022,117.4525456,3166.80199,70,11/09/2022,50,15,3,húmedo,239.5202742,214.6650305,
2022,253.6495668,4224.042631,90,16/08/2022,50,30,1,templado,229.7425567,203.3704229,1885.92714
2022,254.4955641,2503.090609,70,09/09/2022,40,20,1,seco,235.6222564,96.14578776,1796.618462
2022,64.60089977,2580.362157,80,14/08/2022,40,15,3,húmedo,114.416016,234.7489066,2030.327123
2022,184.186301,3210.03704,70,24/08/2022,40,15,1,tropical,289.7554085,230.3298782,1941.899164
2022,270.5222834,4991.992188,100,25/07/2022,40,15,3,tropical,256.3975048,56.09717718,1538.971392
2022,173.9376662,4784.914436,70,16/06/2022,,15,1,húmedo,254.6935504,134.4103831,1628.892969
2022,59.79966963,3473.443627,100,13/07/2022,20,15,1,húmedo,174.1543201,94.62067424,1573.513308
2022,86.7682761,4019.608025,100,02/09/2022,20,15,3,tropical,278.6625221,295.9714719,1991.95797
2022,210.6654416,1418.889695,100,15/08/2022,30,20,3,tropical,269.9859878,270.9425913,1812.910041
2022,205.4143617,3753.567826,70,06/09/2022,20,30,1,húmedo,291.1455912,141.525494,
2022,38.03603449,4077.842247,80,13/07/2022,30,30,1,húmedo,234.8047509,246.2049235,1651.675447
2022,253.4034212,1902.482252,90,12/08/2022,40,15,3,tropical,156.4189468,159.9060663,2047.172486
2022,46.34524345,4601.683592,90,13/08/2022,50,15,3,tropical,165.3635195,150.3242723,1945.333914
2022,22.54359284,1432.196777,70,19/07/2022,20,20,3,húmedo,186.0120849,291.190137,1786.746233
2022,166.8079947,1897.177404,90,27/08/2022,40,30,3,seco,139.9140603,86.1756993,1738.69535
2022,107.1602619,1606.651265,100,04/07/2022,50,15,3,seco,286.2160134,162.8221734,2050.979514
2022,177.3607093,3121.09572,100,22/06/2022,30,30,1,tropical,182.8366828,254.0090684,1837.644767
2022,219.7496147,1528.675017,70,29/08/2022,50,30,2,tropical,153.8762077,251.8481143,1616.330695
2022,,1788.961722,70,07/08/2022,30,30,1,seco,205.7770446,179.5864396,1718.355561
2022,11.04467009,2249.486364,80,13/09/2022,20,30,1,húmedo,146.0934989,77.95960107,1768.87643
2022,122.3447824,2140.024012,100,07/08/2022,50,15,3,húmedo,191.5884263,79.0910687,1517.970127
2022,279.6285093,1948.160501,70,08/08/2022,50,30,1,seco,104.9509699,258.7839631,1800.224789
2022,27.43602451,919.7317283,80,14/08/2022,50,15,2,tropical,204.0871883,101.8771932,2027.040098
2022,8.248471624,1401.113618,100,14/08/2022,20,30,3,tropical,269.0693054,94.89077073,1740.0535
2022,210.7104052,4204.429392,80,03/06/2022,50,20,2,tropical,205.4389704,293.9842363,2040.506989
2022,192.9146056,1005.928057,90,07/07/2022,30,30,2,húmedo,115.2192552,225.0616166,1620.948002
2022,293.759928,3070.564514,80,12/07/2022,20,30,1,húmedo,299.0009584,79.51658247,2039.179305
2022,293.3364295,2541.029633,80,23/08/2022,40,15,1,tropical,160.9247074,160.6636612,2037.146381
2022,90.49249038,1859.491476,90,04/09/2022,50,30,3,seco,268.66354,133.9887988,2060.762632
2022,243.9642652,3084.508424,70,04/08/2022,30,15,1,húmedo,138.5737855,52.14109592,1682.07756
2022,281.4268414,606.3404046,80,23/07/2022,40,20,3,seco,234.3980086,141.6149985,1990.435641
2022,39.67974563,2778.067704,80,05/06/2022,50,15,3,tropical,249.1717543,269.3119526,1548.61556
2022,210.4953788,3611.368899,100,28/07/2022,50,15,1,húmedo,246.3389795,282.63836,
2022,234.5376958,4342.132927,90,23/07/2022,50,20,3,templado,135.483036,263.9646222,2043.838013
2022,,3258.838305,70,11/09/2022,30,20,3,húmedo,112.2079788,119.0127204,1726.053867
2022,43.81083326,4231.808349,90,20/06/2022,30,15,3,templado,219.8062998,124.0328959,1934.194361
2022,115.151045,809.3673887,70,23/06/2022,30,30,1,húmedo,257.2237559,106.3257043,1815.301357
2022,173.1511142,4990.860371,80,14/07/2022,20,15,1,,118.0164276,103.1756486,1898.354218
2023,283.5940265,,90,21/07/2023,50,20,1,templado,106.0314117,214.2120244,1554.654355
2023,57.48571418,600.4431791,70,10/09/2023,20,20,3,húmedo,249.5265532,98.56078015,2001.95877
2023,132.8023812,3698.343185,80,28/07/2023,,15,1,húmedo,150.5682294,104.1986148,1866.981515
2023,123.0655264,3687.79701,100,11/07/2023,20,20,1,húmedo,177.8108919,168.955195,
2023,200.9803538,,70,09/09/2023,30,15,3,templado,267.8839578,130.0821346,1732.328253
